[16:09:39] [main/INFO]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 39.0.64, --fml.mcVersion, 1.18.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20211210.034407, nogui]
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Fungi Structures.Mushroom Mines Spawning Settings.mushroomMinesGenerates was corrected from null to its default, true. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Fungi Structures.Mushroom Mines Spawning Settings.mushroomMinesSpacing was corrected from null to its default, 80. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Fungi Structures.Mushroom Mines Spawning Settings.mushroomMinesSeparation was corrected from null to its default, 40. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Fungi Structures.Mushroom Mines Spawning Settings.mushroomMinesSize was corrected from null to its default, 100. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Fungi Structures.Mushroom Mines Spawning Settings.mushroomMinesTransformsTerrain was corrected from null to its default, true. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Fungi Structures.Mushroom Mines Spawning Settings.mushroomMinesSpawnpointSeparation was corrected from null to its default, 10. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Fungi Structures.Mushroom Mines Spawning Settings.mushroomMinesMapTrades was corrected from null to its default, true. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Fungi Structures.Mushroom House Spawning Settings was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Fungi Structures.Mushroom House Spawning Settings.mushroomHouseGenerates was corrected from null to its default, true. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Fungi Structures.Mushroom House Spawning Settings.mushroomHouseSpacing was corrected from null to its default, 80. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Fungi Structures.Mushroom House Spawning Settings.mushroomHouseSeparation was corrected from null to its default, 40. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Fungi Structures.Mushroom House Spawning Settings.mushroomHouseSize was corrected from null to its default, 10. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Fungi Structures.Mushroom House Spawning Settings.mushroomHouseTransformsTerrain was corrected from null to its default, false. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Fungi Structures.Mushroom House Spawning Settings.mushroomHouseSpawnpointSeparation was corrected from null to its default, 1. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Fungi Structures.Mushroom House Spawning Settings.mushroomHouseMapTrades was corrected from null to its default, false. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Fungi Structures.Giant Mushroom Spawning Settings was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Fungi Structures.Giant Mushroom Spawning Settings.giantMushroomGenerates was corrected from null to its default, true. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Fungi Structures.Giant Mushroom Spawning Settings.giantMushroomSpacing was corrected from null to its default, 80. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Fungi Structures.Giant Mushroom Spawning Settings.giantMushroomSeparation was corrected from null to its default, 40. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Fungi Structures.Giant Mushroom Spawning Settings.giantMushroomSize was corrected from null to its default, 10. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Fungi Structures.Giant Mushroom Spawning Settings.giantMushroomTransformsTerrain was corrected from null to its default, false. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Fungi Structures.Giant Mushroom Spawning Settings.giantMushroomSpawnpointSeparation was corrected from null to its default, 1. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Fungi Structures.Giant Mushroom Spawning Settings.giantMushroomMapTrades was corrected from null to its default, false. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Small Prairie House Spawning Settings was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Small Prairie House Spawning Settings.smallPrairieHouseGenerates was corrected from null to its default, true. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Small Prairie House Spawning Settings.smallPrairieHouseSpacing was corrected from null to its default, 25. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Small Prairie House Spawning Settings.smallPrairieHouseSeparation was corrected from null to its default, 10. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Small Prairie House Spawning Settings.smallPrairieHouseSize was corrected from null to its default, 10. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Small Prairie House Spawning Settings.smallPrairieHouseTransformsTerrain was corrected from null to its default, true. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Small Prairie House Spawning Settings.smallPrairieHouseSpawnpointSeparation was corrected from null to its default, 1. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Small Prairie House Spawning Settings.smallPrairieHouseMapTrades was corrected from null to its default, false. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Illager Windmill Spawning Settings was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Illager Windmill Spawning Settings.illagerWindmillGenerates was corrected from null to its default, true. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Illager Windmill Spawning Settings.illagerWindmillSpacing was corrected from null to its default, 50. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Illager Windmill Spawning Settings.illagerWindmillSeparation was corrected from null to its default, 45. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Illager Windmill Spawning Settings.illagerWindmillSize was corrected from null to its default, 5. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Illager Windmill Spawning Settings.illagerWindmillTransformsTerrain was corrected from null to its default, false. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Illager Windmill Spawning Settings.illagerWindmillSpawnpointSeparation was corrected from null to its default, 1. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Illager Windmill Spawning Settings.illagerWindmillMapTrades was corrected from null to its default, false. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Fishing Hut Spawning Settings was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Fishing Hut Spawning Settings.fishingHutGenerates was corrected from null to its default, true. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Fishing Hut Spawning Settings.fishingHutSpacing was corrected from null to its default, 20. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Fishing Hut Spawning Settings.fishingHutSeparation was corrected from null to its default, 5. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Fishing Hut Spawning Settings.fishingHutSize was corrected from null to its default, 10. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Fishing Hut Spawning Settings.fishingHutTransformsTerrain was corrected from null to its default, true. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Fishing Hut Spawning Settings.fishingHutSpawnpointSeparation was corrected from null to its default, 1. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Fishing Hut Spawning Settings.fishingHutMapTrades was corrected from null to its default, false. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Coliseum Spawning Settings was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Coliseum Spawning Settings.coliseumGenerates was corrected from null to its default, true. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Coliseum Spawning Settings.coliseumSpacing was corrected from null to its default, 240. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Coliseum Spawning Settings.coliseumSeparation was corrected from null to its default, 200. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Coliseum Spawning Settings.coliseumSize was corrected from null to its default, 10. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Coliseum Spawning Settings.coliseumTransformsTerrain was corrected from null to its default, true. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Coliseum Spawning Settings.coliseumSpawnpointSeparation was corrected from null to its default, 50. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Coliseum Spawning Settings.coliseumMapTrades was corrected from null to its default, true. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Wishing Well Spawning Settings was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Wishing Well Spawning Settings.wishingWellGenerates was corrected from null to its default, true. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Wishing Well Spawning Settings.wishingWellSpacing was corrected from null to its default, 40. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Wishing Well Spawning Settings.wishingWellSeparation was corrected from null to its default, 30. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Wishing Well Spawning Settings.wishingWellSize was corrected from null to its default, 10. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Wishing Well Spawning Settings.wishingWellTransformsTerrain was corrected from null to its default, false. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Wishing Well Spawning Settings.wishingWellSpawnpointSeparation was corrected from null to its default, 1. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Prairie Structures.Wishing Well Spawning Settings.wishingWellMapTrades was corrected from null to its default, false. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Haunted Structures was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Haunted Structures.Infested Temple Spawning Settings was corrected from null to its default, SimpleCommentedConfig:{}. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Haunted Structures.Infested Temple Spawning Settings.infestedTempleGenerates was corrected from null to its default, true. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Haunted Structures.Infested Temple Spawning Settings.infestedTempleSpacing was corrected from null to its default, 140. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Haunted Structures.Infested Temple Spawning Settings.infestedTempleSeparation was corrected from null to its default, 100. 
[16:11:12] [main/WARN]: Incorrect key When Configurations Arise.Haunted Structures.Infested Temple Spawning Settings.infestedTempleSize was corrected from null to its default, 100. 
